user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,account_age_days,total_watch_time,avg_completion_percentage,total_searches,avg_search_results,recommendation_ctr,avg_recommendation_score,avg_rating,avg_sentiment_score
user_00103,thomas05@example.com,Tina,Robles,40.0,Male,USA,North Carolina,Bakershire,Premium,2024-09-30,False,15.6,Desktop,4.0,2023-02-05 21:41:44.352065,488,520.5,45.8625,1.0,59.0,0.16666666666666666,0.38858482600889194,4.0,0.655
user_00104,lorraineallen@example.net,James,Edwards,49.0,Unknown,USA,Georgia,Vaughnchester,Standard,2025-03-15,True,12.52,Tablet,3.0,2024-09-14 09:39:40.029056,322,365.2,58.33,1.0,39.0,0.42857142857142855,0.5596441365790502,0.0,0.0
user_00105,whitney78@example.com,Sue,Barr,22.0,Unknown,USA,Florida,Ericaview,Basic,2023-02-28,True,31.37,Desktop,3.0,2023-06-04 18:48:05.535243,1068,933.6,53.04,4.0,50.75,0.5,0.413,3.0,0.438
user_00106,shellyhendrix@example.com,Hannah,Stewart,38.0,Male,Canada,Ontario,Keithshire,Basic,2025-04-09,False,24.79,Desktop,3.0,2025-01-15 18:47:36.373072,297,751.9,43.03636363636363,2.0,37.5,0.0,0.4355,4.0,0.63
user_00107,bobby15@example.com,Julie,Harris,35.0,Female,Canada,British Columbia,Derrickshire,Standard,2023-04-24,True,8.38,Laptop,4.0,2024-07-02 01:53:57.457067,1013,748.7,46.8875,3.0,43.333333333333336,0.125,0.5578772390133379,4.333333333333333,0.8033333333333333
user_00108,gutierrezjennifer@example.org,Adam,Russell,13.0,Female,USA,Florida,Santosport,Premium,2023-06-10,True,10.47,Desktop,7.0,2025-04-23 21:57:52.734389,966,590.1,43.107142857142854,1.0,75.0,0.3333333333333333,0.48666666666666664,0.0,0.0
user_00109,amandasharp@example.org,Robert,Peck,24.0,Prefer not to say,USA,Indiana,Frenchburgh,Premium,2025-03-19,True,13.53,Gaming Console,3.0,2023-06-26 00:35:44.648959,318,502.8,44.0923076923077,3.0,30.0,0.0,0.861,0.0,0.0
user_00110,justin88@example.com,Melissa,Nelson,49.0,Female,Canada,Quebec,Franciscomouth,Standard,2024-09-27,True,38.06,Smart TV,6.0,2024-10-18 04:44:21.382774,491,647.0,32.223076923076924,1.0,94.0,0.0,0.5631428571428571,4.0,0.934
user_00111,gregorychase@example.com,Zachary,Morales,101.0,Female,Canada,Manitoba,East Thomas,Basic,2022-08-09,True,8.26,Desktop,3.0,2023-04-18 03:15:37.991142,1271,249.3,57.8,1.0,19.0,0.0,0.46670179121067024,3.0,0.5136666666666666
user_00112,kevin90@example.com,Heather,Contreras,33.0,Male,USA,Arizona,Erikhaven,Standard,2024-08-27,True,28.67,Mobile,5.0,2023-09-09 19:05:49.755814,522,561.6,50.771428571428565,4.0,30.5,0.5,0.9135,5.0,0.621
user_00113,susanmendoza@example.com,Robert,Todd,37.0,Male,Canada,New Brunswick,Lake Karen,Standard,2024-02-28,True,15.85,Mobile,3.0,2022-10-27 15:34:52.951064,703,649.9,48.18333333333334,4.0,45.75,0.6666666666666666,0.3173333333333333,4.0,0.501
user_00114,poolerebecca@example.org,Franklin,Wilson,36.0,Other,Canada,Manitoba,Davishaven,Premium,2025-01-04,True,27.06,Desktop,2.0,2022-12-25 15:28:10.095286,392,484.8,49.975,5.0,52.2,0.25,0.5205,3.5,0.5195000000000001
user_00115,jelliott@example.com,Jennifer,Scott,30.0,Male,Canada,British Columbia,New Charles,Basic,2023-08-14,True,19.82,Desktop,3.0,2024-03-18 00:49:13.493253,901,569.8,45.625,2.0,31.5,0.3333333333333333,0.391,4.0,0.2505
user_00116,andersenthomas@example.com,Hector,Cannon,37.0,Prefer not to say,USA,Illinois,Victoriafurt,Standard,2025-03-12,False,11.76,Tablet,2.0,2023-09-18 16:08:52.819305,325,347.4,34.7,3.0,57.0,0.0,0.5829181593422252,0.0,0.0
user_00117,david86@example.net,Jessica,Davenport,40.0,Female,Canada,Quebec,Stevenside,Basic,2024-03-06,True,17.91,Smart TV,2.0,2023-05-01 06:35:08.167656,696,466.6,49.17777777777778,4.0,44.25,0.16666666666666666,0.4940848260088919,3.6666666666666665,0.5663333333333332
user_00118,joshuapineda@example.net,Antonio,Mendez,43.0,Female,USA,Texas,East Carlos,Basic,2023-12-04,True,50.48,Mobile,2.0,2023-04-28 05:32:05.000549,789,412.9,57.84444444444445,2.0,50.0,0.2222222222222222,0.4422787728948168,2.5,0.2975
user_00119,igonzales@example.org,Donald,Young,35.0,Male,USA,Pennsylvania,Joelberg,Premium,2023-10-29,True,13.53,Smart TV,1.0,2022-10-08 20:42:44.184086,825,601.2,49.17272727272727,0.0,0.0,0.42857142857142855,0.49714285714285716,2.5,0.38
user_00120,dpeters@example.com,Kristi,Horton,39.0,Male,USA,Maryland,West Nicholas,Basic,2023-04-23,True,8.61,Tablet,2.0,2023-06-28 14:14:31.320512,1014,491.59999999999997,38.975,5.0,69.8,0.0,0.6113333333333334,3.0,0.4325
user_00121,jmelendez@example.com,Angela,Price,18.0,Male,USA,Texas,West Deborah,Premium,2025-02-15,True,1.08,Mobile,4.0,2024-03-11 23:26:59.638182,350,305.0,49.88,4.0,44.25,0.3333333333333333,0.418,4.333333333333333,0.33
user_00122,adamsemily@example.net,Morgan,Ballard,32.0,Other,USA,New Jersey,Clarkmouth,Standard,2025-06-15,True,4.65,Smart TV,2.0,2023-03-23 03:39:37.835896,230,475.1,55.2,1.0,7.0,0.2,0.6504,0.0,0.0
user_00123,burgesskaren@example.org,Randy,Arnold,35.0,Male,USA,Illinois,Owensstad,Premium,2023-05-15,True,7.55,Tablet,6.0,2023-12-26 16:19:53.942643,992,589.3,48.400000000000006,0.0,0.0,0.125,0.537875,4.0,0.78
user_00124,robin55@example.com,Anna,Figueroa,55.0,Unknown,USA,Indiana,Angelashire,Premium,2023-06-21,True,38.42,Smart TV,2.0,2023-07-30 12:15:07.235503,955,1270.5,35.81333333333334,2.0,78.5,0.0,0.0,3.6666666666666665,0.3256666666666667
user_00125,victorpena@example.net,Jonathan,Levy,53.0,Female,USA,Texas,Jacksonstad,Standard,2023-01-02,True,9.19,Tablet,3.0,2023-02-20 17:38:52.938713,1125,234.5,36.7,1.0,16.0,0.125,0.495625,4.0,0.998
user_00126,combscharles@example.net,Kathy,Taylor,6.0,Other,Canada,Saskatchewan,Lake Edwardborough,Premium,2023-09-15,True,10.26,Laptop,2.0,2024-07-25 11:04:37.787323,869,762.0,56.238888888888894,0.0,0.0,0.14285714285714285,0.6464285714285715,0.0,0.0
user_00127,patelrobert@example.org,Amanda,Smith,36.0,Male,USA,Maryland,North Samantha,Standard,2023-04-23,True,10.74,Gaming Console,2.0,2025-01-12 07:36:47.933420,1014,653.4,42.44166666666666,5.0,49.0,0.16666666666666666,0.5029181593422253,0.0,0.0
user_00128,zmiller@example.com,Veronica,Evans,34.0,Female,Canada,Prince Edward Island,North Richardfurt,Premium,2022-10-02,True,33.64,Gaming Console,3.0,2024-09-11 04:36:28.544100,1217,114.7,23.525,1.0,64.0,0.0,0.39825,4.0,0.674
user_00129,pbruce@example.com,Patricia,Hall,46.0,Female,USA,North Carolina,Brandonland,Premium,2025-04-13,True,8.2,Tablet,5.0,2023-02-15 14:13:40.125581,293,712.5,54.175,4.0,57.75,0.25,0.7661272390133379,0.0,0.0
user_00130,alibrenda@example.net,Sarah,Martin,48.0,Male,USA,Florida,Rhodesside,Basic,2023-09-26,True,21.24,Smart TV,5.0,2024-12-16 05:38:30.152719,858,581.7,48.8,4.0,41.0,0.0,0.2855,4.5,0.37
user_00131,brian63@example.org,Cassie,Novak,54.0,Male,USA,Arizona,Lake Joshuamouth,Basic,2023-04-09,True,13.08,Mobile,3.0,2023-11-19 06:07:06.894871,1028,973.9,58.425000000000004,4.0,30.75,0.0,0.5488035824213406,4.0,0.925
user_00132,bartonkenneth@example.org,Christopher,James,61.0,Female,USA,North Carolina,Stewartville,Basic,2022-08-07,True,13.53,Laptop,2.0,2023-12-03 09:02:08.844259,1273,796.0,40.44615384615385,5.0,47.4,0.0,0.6848000000000001,0.0,0.0
user_00133,andersonjacob@example.com,Dakota,Gomez,18.0,Female,Canada,Prince Edward Island,Michelletown,Standard,2023-10-29,True,2.83,Laptop,5.0,2024-10-05 07:06:49.482293,825,146.0,47.9,0.0,0.0,0.0,0.4673333333333334,3.5,0.7015
user_00134,ginajackson@example.com,Joseph,Brown,59.0,Female,Canada,Saskatchewan,Robertfort,Premium+,2023-09-01,True,4.01,Desktop,4.0,2024-09-30 23:23:13.111057,883,399.5,51.375,2.0,74.0,0.0,0.563438619506669,0.0,0.0
user_00135,stephentaylor@example.org,Martin,Brock,16.0,Male,USA,Georgia,Cookberg,Premium,2023-07-19,True,15.86,Gaming Console,2.0,2024-01-09 22:20:43.946604,927,887.6,34.2375,3.0,28.666666666666668,0.0,0.39716666666666667,2.0,0.272
user_00136,snovak@example.net,Tammy,Nguyen,7.0,Female,USA,Massachusetts,Diazshire,Premium,2024-05-12,True,16.3,Laptop,2.0,2024-08-19 00:52:48.774653,629,516.9,62.71818181818182,1.0,3.0,0.0,0.63,3.3333333333333335,0.6313333333333334
user_00137,nhahn@example.com,Marie,Fuentes,26.0,Female,USA,California,Taylorport,Basic,2023-05-05,False,2.86,Gaming Console,2.0,2024-09-24 18:27:49.933486,1002,547.4,50.36,1.0,11.0,0.0,0.6251272390133379,0.0,0.0
user_00138,colecarla@example.net,Amanda,Stephens,32.0,Female,USA,Virginia,North Kaylastad,Standard,2024-07-11,True,35.61,Laptop,2.0,2024-04-11 04:51:14.213120,569,382.3,41.34444444444445,0.0,0.0,0.2857142857142857,0.40264413657905024,4.333333333333333,0.753
user_00139,tammy61@example.org,Jonathan,Griffin,45.0,Female,USA,Massachusetts,Bartonshire,Standard,2023-08-15,True,17.44,Laptop,3.0,2024-01-14 01:15:30.985199,900,408.1,55.31111111111111,1.0,2.0,0.2,0.5523053736320109,4.0,0.6990000000000001
user_00140,fknapp@example.org,Michael,Gibson,51.0,Male,USA,Arizona,Baileyville,Standard,2024-10-01,False,22.42,Smart TV,3.0,2023-07-18 12:08:38.257360,487,330.8,34.583333333333336,3.0,41.666666666666664,0.0,0.6056666666666667,5.0,0.651
user_00141,patrickdarin@example.com,Erica,Spears,34.0,Prefer not to say,USA,Wisconsin,New Ethan,Premium+,2025-06-17,True,13.53,Tablet,2.0,2024-12-24 04:29:58.411969,228,325.5,48.21,3.0,77.66666666666667,0.2,0.5883017912106703,0.0,0.0
user_00142,daniellereynolds@example.org,Shannon,Price,35.0,Male,USA,Wisconsin,West Karen,Basic,2024-04-25,True,14.0,Desktop,1.0,2023-09-07 21:03:14.179433,646,145.4,44.471428571428575,2.0,68.5,0.0,0.6345000000000001,4.0,0.894
user_00143,qwilson@example.com,Candice,Matthews,36.0,Female,USA,Illinois,Meganburgh,Basic,2025-05-04,True,13.02,Smart TV,1.0,2024-08-08 12:21:33.235044,272,636.5,49.599999999999994,1.0,44.0,0.0,0.543,3.0,0.48350000000000004
user_00144,allendaryl@example.com,William,Carlson,59.0,Female,Canada,Alberta,Lopezside,Standard,2024-04-01,True,38.32,Laptop,1.0,2023-06-15 13:15:40.136884,670,362.6,37.89,1.0,14.0,0.16666666666666666,0.37933333333333336,5.0,0.713
user_00145,megan90@example.com,Todd,Ochoa,35.0,Female,USA,North Carolina,Cohenchester,Premium+,2024-01-19,True,10.81,Mobile,2.0,2024-04-13 14:06:59.257264,743,229.0,72.825,2.0,51.0,0.6666666666666666,0.5213393040355677,3.5,0.65825
user_00146,antonio38@example.com,Kimberly,Dunn,29.0,Male,USA,Illinois,West Kimberlystad,Premium+,2024-11-11,False,23.27,Gaming Console,3.0,2024-03-23 17:17:50.159410,446,445.7,26.05,3.0,60.0,0.0,0.610625,4.5,0.8205
user_00147,fitzgeralddesiree@example.org,Nancy,Cole,30.0,Female,USA,Massachusetts,South Michelleville,Premium,2023-03-20,True,24.56,Smart TV,2.0,2025-03-03 12:55:51.174033,1048,487.0,31.433333333333334,4.0,89.0,0.3,0.5461035824213406,0.0,0.0
user_00148,christinaglover@example.org,Ashley,Carlson,9.0,Female,USA,New Jersey,Tiffanyport,Premium,2024-04-20,True,7.45,Gaming Console,5.0,2022-12-29 15:18:41.974032,651,302.1,35.949999999999996,5.0,45.0,0.2,0.7108,5.0,0.6515
user_00149,riddlemichelle@example.org,John,Poole,18.0,Female,Canada,Newfoundland and Labrador,Thomasview,Standard,2023-09-17,True,2.54,Gaming Console,4.0,2024-06-27 08:22:44.150948,867,642.4,25.28333333333333,6.0,48.166666666666664,0.2,0.4770035824213406,3.0,0.5349999999999999
user_00150,rrobertson@example.net,Shawn,Murphy,44.0,Male,Canada,Manitoba,Lake Teresastad,Premium+,2024-12-21,True,16.45,Gaming Console,1.0,2023-03-29 18:01:37.256516,406,598.7,41.9375,2.0,37.0,0.375,0.709125,0.0,0.0
user_00151,troymorris@example.com,Amy,Knight,25.0,Male,USA,New York,Patriciaton,Premium,2022-11-19,True,5.53,Laptop,4.0,2022-08-20 21:50:51.015649,1169,444.1,49.27777777777778,2.0,76.0,0.0,0.4896272390133379,0.0,0.0
user_00152,bbryant@example.org,Nicole,Moore,23.0,Male,USA,Washington,Lake Michaelland,Premium,2024-07-30,True,11.15,Smart TV,3.0,2022-09-28 19:33:24.100609,550,834.4,43.0,3.0,71.0,0.0,0.6113333333333334,4.25,0.79875
user_00153,rubendavis@example.org,Jason,Anderson,25.0,Female,USA,New York,Smithmouth,Standard,2025-07-20,True,11.84,Desktop,3.0,2024-09-01 12:49:11.234679,195,636.0,37.300000000000004,2.0,48.5,0.0,0.501,3.0,0.377
user_00154,perezchristopher@example.org,Lawrence,Taylor,51.0,Female,Canada,Saskatchewan,North Alyssa,Basic,2024-05-31,True,18.18,Smart TV,2.0,2023-11-28 07:06:35.705908,610,729.5,50.16363636363636,4.0,66.25,0.16666666666666666,0.4643333333333333,3.5,0.6985
user_00155,samanthajensen@example.com,Christopher,Taylor,43.0,Female,Canada,Quebec,Bellchester,Premium,2024-12-16,True,18.64,Mobile,2.0,2023-06-02 13:11:17.692241,411,874.9,39.690909090909095,1.0,5.0,1.0,0.62,4.0,0.781
user_00156,angelagreene@example.net,Kimberly,Abbott,31.0,Male,USA,Virginia,New Catherine,Basic,2024-10-29,True,13.53,Tablet,2.0,2024-07-11 02:11:58.968564,459,490.6,43.91818181818182,5.0,55.2,0.25,0.49243861950666895,5.0,0.0
user_00157,pcruz@example.com,Allison,Hatfield,35.0,Unknown,USA,Texas,South Michelle,Standard,2023-09-06,True,2.88,Tablet,8.0,2024-11-15 19:18:35.187570,878,843.9,37.42,4.0,64.5,0.3333333333333333,0.46391815934222524,3.0,0.58
user_00158,matthewsalexander@example.org,Sandra,Hunter,15.0,Other,USA,Missouri,Milesland,Premium,2023-06-02,True,27.31,Laptop,1.0,2022-10-28 15:44:39.708664,974,447.1,57.766666666666666,5.0,43.2,0.25,0.534375,2.5,0.3785
user_00159,amandamyers@example.net,Kyle,Blair,28.0,Female,USA,Illinois,East Christopherchester,Basic,2023-12-11,True,13.53,Desktop,2.0,2023-07-07 23:10:46.679240,782,905.9,48.69230769230769,6.0,63.666666666666664,0.25,0.36524999999999996,0.0,0.0
user_00160,smithderrick@example.org,Tyler,Mills,11.0,Male,USA,Florida,West David,Premium,2024-10-13,False,17.58,Smart TV,8.0,2024-11-25 08:12:38.058153,475,337.0,53.27,2.0,33.5,0.0,0.5119181593422253,4.0,0.799
user_00161,lindsay48@example.org,Jennifer,Crawford,36.0,Prefer not to say,USA,Wisconsin,South Micheleburgh,Basic,2023-01-21,True,284.95,Mobile,1.0,2025-04-08 22:31:09.342889,1106,1456.1,47.107142857142854,2.0,36.0,0.0,0.366,0.0,0.0
user_00162,joycesmith@example.org,Brandon,Reyes,35.0,Male,USA,Tennessee,Port Austin,Basic,2023-04-05,False,17.7,Laptop,5.0,2023-11-02 04:06:30.761492,1032,346.0,35.4,0.0,0.0,0.0,0.0,4.5,0.886
user_00163,margaret95@example.org,Harry,Finley,26.0,Female,USA,Wisconsin,Clineport,Basic,2022-11-04,True,13.53,Mobile,1.0,2022-08-11 19:15:35.318272,1184,598.8,35.78181818181818,2.0,64.5,0.0,0.5843772390133378,4.0,0.7965
user_00164,anne49@example.org,Micheal,Cuevas,21.0,Male,USA,Maryland,East Adam,Standard,2022-08-28,True,2.92,Gaming Console,2.0,2024-06-29 21:13:58.222597,1252,610.5,58.5,1.0,6.0,0.16666666666666666,0.3237514926755586,4.0,0.0
user_00165,aaron64@example.org,Alyssa,Barnes,35.0,Prefer not to say,USA,Illinois,Lake Joshua,Premium,2025-05-07,True,24.0,Mobile,2.0,2024-09-09 00:03:34.717331,269,466.90000000000003,52.239999999999995,4.0,42.0,0.5,0.645,0.0,0.0
user_00166,fvillegas@example.net,William,Jones,38.0,Female,USA,Michigan,Batesberg,Standard,2023-06-17,True,16.94,Mobile,1.0,2025-05-13 18:04:36.191894,959,651.8000000000001,55.04545454545455,2.0,40.0,0.0,0.6022000000000001,4.0,0.935
user_00167,louis43@example.org,Derek,Moore,36.0,Unknown,USA,Arizona,Owenschester,Basic,2024-03-11,False,15.17,Gaming Console,1.0,2023-12-11 05:52:55.670560,691,702.8,51.8,3.0,55.666666666666664,0.42857142857142855,0.5877869937219075,0.0,0.0
user_00168,melissa12@example.net,Margaret,Lewis,5.0,Male,Canada,Alberta,North Jennifer,Standard,2023-10-10,True,14.0,Smart TV,2.0,2024-08-14 01:46:23.153698,844,655.2,29.60909090909091,1.0,79.0,0.0,0.4615714285714286,0.0,0.0
user_00169,anthonysullivan@example.com,Cody,Lara,34.0,Unknown,USA,Virginia,North Bryanbury,Standard,2023-03-07,True,19.02,Gaming Console,1.0,2023-09-14 22:35:05.972927,1061,633.5,40.737500000000004,2.0,7.0,0.0,0.4661017912106703,0.0,0.0
user_00170,samantha10@example.org,Rachel,Lamb,23.0,Male,USA,Texas,Davidmouth,Premium,2023-02-02,True,18.12,Tablet,2.0,2025-01-19 09:46:59.873625,1094,445.0,39.675,0.0,0.0,0.2,0.4508,1.0,0.319
user_00171,rjohnson@example.com,Michael,Hill,28.0,Female,USA,Massachusetts,North Christina,Basic,2024-07-11,True,10.45,Smart TV,2.0,2023-10-28 11:57:59.864437,569,702.1999999999999,45.56153846153846,0.0,0.0,0.25,0.5965,4.0,0.707
user_00172,millerpatrick@example.com,Dawn,Mccoy,46.0,Female,USA,Wisconsin,Caseystad,Premium,2024-03-20,True,18.23,Tablet,2.0,2023-08-15 00:51:13.679605,682,179.8,41.955555555555556,2.0,80.0,0.16666666666666666,0.4960848260088919,4.5,0.653
user_00173,bnelson@example.com,Anthony,Brown,30.0,Prefer not to say,USA,Arizona,Katiebury,Standard,2022-11-19,True,4.57,Gaming Console,2.0,2023-05-22 02:37:38.628505,1169,572.7,49.559999999999995,2.0,31.0,0.0,0.6072,4.0,0.744
user_00174,barbaramcgrath@example.com,Savannah,Thompson,40.0,Male,Canada,Prince Edward Island,Robintown,Premium,2025-06-05,True,4.41,Desktop,6.0,2024-04-11 01:55:27.824746,240,412.2,41.75714285714286,3.0,53.0,0.3333333333333333,0.492,4.0,0.599
user_00175,lweaver@example.com,Christopher,Guzman,45.0,Female,USA,Florida,Smithborough,Standard,2023-08-10,True,3.87,Mobile,2.0,2025-05-05 19:07:40.240777,905,236.4,30.6125,4.0,64.75,0.2,0.5944,4.0,0.798
user_00176,johnsonbrenda@example.org,Meghan,Yu,40.0,Female,Canada,New Brunswick,Willismouth,Standard,2023-07-21,False,30.07,Smart TV,3.0,2024-10-13 12:33:30.576172,925,1225.0,47.58181818181818,3.0,53.333333333333336,0.25,0.530375,3.5,0.0925
user_00177,lbanks@example.net,Jeffrey,Gray,16.0,Female,Canada,Quebec,East Jessica,Basic,2025-02-19,False,9.56,Tablet,2.0,2023-02-18 13:56:49.714808,346,247.29999999999998,41.325,3.0,50.0,0.8,0.5346,3.0,0.49899999999999994
user_00178,daniellegarcia@example.com,Mark,Young,39.0,Female,USA,Georgia,Lake Nicole,Premium,2025-01-18,True,10.85,Desktop,1.0,2023-12-05 10:50:40.760064,378,609.1,30.6375,0.0,0.0,0.0,0.4946272390133379,3.0,0.595
user_00179,johnjones@example.com,Jennifer,Cruz,48.0,Male,USA,New Jersey,South Trevor,Basic,2023-08-21,True,20.2,Gaming Console,8.0,2022-11-22 04:59:14.837987,894,642.2,51.21666666666667,3.0,40.0,0.0,0.43425,4.0,0.906
user_00180,franciscojones@example.org,Andrew,Lynn,22.0,Male,Canada,British Columbia,Georgefurt,Basic,2024-10-12,True,19.68,Mobile,1.0,2023-08-08 08:52:24.104474,476,534.7,42.02727272727273,6.0,37.166666666666664,0.0,0.4698772390133379,5.0,0.739
user_00181,reynoldsdesiree@example.net,Eric,Rivera,47.0,Female,USA,Indiana,Terryside,Standard,2024-07-26,True,6.95,Gaming Console,2.0,2023-04-20 08:33:57.545999,554,488.4,27.522222222222222,2.0,40.0,0.25,0.5658772390133379,4.0,0.683
user_00182,farmstrong@example.org,Michael,Miller,26.0,Female,USA,Maryland,North Anthony,Basic,2024-07-01,True,9.86,Laptop,1.0,2024-01-03 23:18:44.046315,579,357.3,53.5,2.0,60.5,0.25,0.332,2.5,0.46199999999999997
user_00183,kristen77@example.net,Christopher,Lopez,22.0,Male,USA,Indiana,Jacobton,Premium,2023-11-26,False,1.59,Desktop,3.0,2023-04-07 23:14:55.732754,797,699.8,44.95384615384615,2.0,50.5,0.125,0.5126886195066689,4.5,0.616
user_00184,hernandezheather@example.org,Elizabeth,Arellano,19.0,Female,USA,Indiana,Port Paulhaven,Premium,2025-06-25,True,25.16,Mobile,3.0,2024-04-21 14:31:13.018630,220,219.6,49.5375,4.0,46.5,0.0,0.6356666666666667,4.0,0.929
user_00185,zevans@example.net,Wayne,Martinez,35.0,Male,USA,Georgia,East Teresa,Basic,2022-12-18,True,37.61,Smart TV,6.0,2022-10-27 22:34:16.291598,1140,783.0,45.475,1.0,78.0,0.3333333333333333,0.49033333333333334,4.0,0.653
user_00186,wendyburton@example.net,Luis,Miller,39.0,Male,USA,Maryland,Melissahaven,Premium+,2025-05-03,True,7.45,Laptop,2.0,2024-12-11 21:50:04.580358,273,814.2,37.81428571428571,1.0,21.0,0.0,0.7882,3.0,0.479
user_00187,perryeddie@example.net,Sara,Floyd,12.0,Female,USA,California,Bakerfort,Premium,2022-09-12,False,14.16,Desktop,1.0,2023-10-18 14:48:40.463301,1237,442.5,61.05714285714286,1.0,30.0,0.0,0.6940000000000001,0.0,0.0
user_00188,fosternatasha@example.net,Brandon,Mccall,42.0,Female,USA,Tennessee,West Lisaport,Standard,2023-06-05,True,22.96,Mobile,2.0,2025-02-28 10:55:57.441557,971,381.0,41.88181818181818,1.0,29.0,0.0,0.294,4.0,0.6973333333333334
user_00189,dennismccann@example.com,Joseph,Jacobs,21.0,Male,USA,Arizona,South Jason,Premium,2024-10-22,True,13.53,Mobile,4.0,2025-01-18 16:12:59.309980,466,181.0,54.1,4.0,52.75,0.0,0.45499999999999996,4.0,0.752
user_00190,collinswilliam@example.org,Glenn,Hood,34.0,Male,Canada,Newfoundland and Labrador,South Brentstad,Basic,2023-05-29,True,18.15,Desktop,1.0,2024-02-07 13:08:30.981587,978,361.5,37.55,3.0,69.0,0.16666666666666666,0.5351666666666667,3.0,0.581
user_00191,allentracy@example.com,Susan,Matthews,42.0,Female,USA,New York,Frankview,Standard,2023-06-10,True,17.15,Desktop,2.0,2022-09-26 11:22:46.553144,966,199.0,61.86666666666667,2.0,55.0,0.0,0.6516666666666667,3.4,0.651
user_00192,deborahbyrd@example.com,William,Wells,35.0,Female,USA,Washington,New Lauren,Premium,2023-05-05,True,6.43,Laptop,3.0,2024-09-22 00:49:42.258894,1002,598.6,39.37,0.0,0.0,0.0,0.5880025588723861,4.5,0.9105000000000001
user_00193,wwoodard@example.com,Jeffery,Byrd,35.0,Male,USA,Texas,North Williamstad,Standard,2023-06-25,True,36.86,Desktop,4.0,2024-01-12 22:06:08.310931,951,290.7,63.720000000000006,3.0,64.0,0.25,0.6020000000000001,3.0,0.537
user_00194,danielle44@example.net,Jacob,Yoder,36.0,Male,Canada,Manitoba,Erintown,Basic,2025-07-30,True,35.16,Mobile,2.0,2025-04-22 18:59:58.261515,185,576.9,46.143750000000004,3.0,13.666666666666666,0.0,0.0,2.0,0.123
user_00195,ldoyle@example.net,Matthew,Parks,23.0,Female,USA,Massachusetts,Williamburgh,Premium,2023-06-19,True,43.11,Gaming Console,4.0,2022-12-21 06:16:30.317406,957,362.8,61.7625,5.0,60.4,0.2857142857142857,0.5395714285714286,4.0,0.637
user_00196,staceylam@example.net,Jeffrey,Garner,20.0,Male,Canada,Prince Edward Island,Frenchmouth,Standard,2023-05-14,True,17.27,Gaming Console,3.0,2023-12-24 05:20:07.132746,993,243.6,47.162499999999994,6.0,26.833333333333332,0.0,0.6798,0.0,0.0
